date,region,category,customer_segment,units,revenue
2025-06-27,Southeast,Beauty,New,23,706.46
2025-06-27,Midwest,Apparel,New,12,1226.79
2025-06-27,Midwest,Electronics,Loyalty,18,498.22
2025-06-27,Midwest,Home,Returning,17,1360.34
2025-06-27,Midwest,Outdoor,New,6,367.3
2025-06-27,Midwest,Beauty,Loyalty,13,522.43
2025-06-27,West,Apparel,Returning,16,1713.3
2025-06-27,West,Electronics,Loyalty,11,1281.61
2025-06-27,West,Home,Loyalty,4,253.52
2025-06-27,West,Outdoor,Returning,19,2120.05
2025-06-27,West,Beauty,New,8,137.12
2025-06-28,Northeast,Apparel,New,21,2253.23
2025-06-28,Northeast,Electronics,Returning,24,576.27
2025-06-28,Northeast,Home,New,12,1262.72
2025-06-28,Northeast,Outdoor,Loyalty,16,1351.68
2025-06-28,Northeast,Beauty,Loyalty,18,905.46
2025-06-28,Southeast,Apparel,New,10,345.11
2025-06-28,Southeast,Electronics,Loyalty,9,425.06
2025-06-28,Southeast,Home,Returning,4,288.76
2025-06-28,Southeast,Outdoor,Loyalty,19,586.58
2025-06-28,Southeast,Beauty,Returning,12,295.39
2025-06-28,Midwest,Apparel,New,8,170
2025-06-28,Midwest,Electronics,Loyalty,24,2432.86
2025-06-28,Midwest,Home,New,11,265.74
2025-06-28,Midwest,Outdoor,New,4,172.31
2025-06-28,Midwest,Beauty,Loyalty,13,365.84
2025-06-28,West,Apparel,Loyalty,14,972.57
2025-06-28,West,Electronics,Loyalty,11,1310.75
2025-06-28,West,Home,Returning,17,831.72
2025-06-28,West,Outdoor,New,17,716.73
2025-06-28,West,Beauty,Loyalty,10,812.74
2025-06-29,Northeast,Apparel,Returning,17,486.99
2025-06-29,Northeast,Electronics,New,14,728.96
2025-06-29,Northeast,Home,Returning,23,1567.2
2025-06-29,Northeast,Outdoor,Loyalty,6,286.58
2025-06-29,Northeast,Beauty,Loyalty,15,927.31
2025-06-29,Southeast,Apparel,Loyalty,7,288.76
2025-06-29,Southeast,Electronics,Loyalty,14,1422.09
2025-06-29,Southeast,Home,Returning,9,384.36
2025-06-29,Southeast,Outdoor,Loyalty,5,349.72
2025-06-29,Southeast,Beauty,Loyalty,6,148.32
2025-06-29,Midwest,Apparel,Loyalty,18,1041.33
2025-06-29,Midwest,Electronics,Loyalty,6,249.89
2025-06-29,Midwest,Home,New,10,937.16
2025-06-29,Midwest,Outdoor,Loyalty,4,381.99
2025-06-29,Midwest,Beauty,Loyalty,21,1028.43
2025-06-29,West,Apparel,New,14,631.3
2025-06-29,West,Electronics,New,20,464.99
2025-06-29,West,Home,Returning,15,336.98
2025-06-29,West,Outdoor,New,5,493.53
2025-06-29,West,Beauty,Returning,7,440.84
2025-06-30,Northeast,Apparel,Loyalty,20,1602.74
2025-06-30,Northeast,Electronics,Loyalty,4,434.66
2025-06-30,Northeast,Home,New,10,313.69
2025-06-30,Northeast,Outdoor,Loyalty,6,517.26
2025-06-30,Northeast,Beauty,Loyalty,23,2153.99
2025-06-30,Southeast,Apparel,New,23,1634.92
2025-06-30,Southeast,Electronics,Loyalty,5,461.89
2025-06-30,Southeast,Home,Returning,20,1112.26
2025-06-30,Southeast,Outdoor,New,7,251.4
2025-06-30,Southeast,Beauty,Loyalty,22,2414.53
2025-06-30,Midwest,Apparel,Loyalty,12,790.36
2025-06-30,Midwest,Electronics,New,14,1581.78
2025-06-30,Midwest,Home,New,8,815.59
2025-06-30,Midwest,Outdoor,New,9,786.07
2025-06-30,Midwest,Beauty,New,15,798.67
2025-06-30,West,Apparel,New,22,2394.25
2025-06-30,West,Electronics,Returning,14,1021.43
2025-06-30,West,Home,Loyalty,3,285.26
2025-06-30,West,Outdoor,Loyalty,14,710.27
2025-06-30,West,Beauty,Loyalty,22,333.14
2025-07-01,Northeast,Apparel,Returning,9,673.95
2025-07-01,Northeast,Electronics,Loyalty,21,2435.14
2025-07-01,Northeast,Home,Loyalty,18,1420.9
2025-07-01,Northeast,Outdoor,New,17,1701.84
2025-07-01,Northeast,Beauty,Returning,17,1286.34
2025-07-01,Southeast,Apparel,Returning,12,1057.8
2025-07-01,Southeast,Electronics,Loyalty,19,1187.58
2025-07-01,Southeast,Home,New,6,99.06
2025-07-01,Southeast,Outdoor,Loyalty,6,521.37
2025-07-01,Southeast,Beauty,New,8,931.74
2025-07-01,Midwest,Apparel,Loyalty,20,371.72
2025-07-01,Midwest,Electronics,Returning,22,2096.21
2025-07-01,Midwest,Home,New,16,846.24
2025-07-01,Midwest,Outdoor,Loyalty,18,1972.5
2025-07-01,Midwest,Beauty,New,10,361.94
2025-07-01,West,Apparel,New,23,1922.3
2025-07-01,West,Electronics,Returning,20,1831.72
2025-07-01,West,Home,Returning,17,1485.42
2025-07-01,West,Outdoor,Returning,8,743.54
2025-07-01,West,Beauty,New,16,1786.75
2025-07-02,Northeast,Apparel,New,26,585.17
2025-07-02,Northeast,Electronics,New,16,1605.33
2025-07-02,Northeast,Home,Returning,19,1405.98
2025-07-02,Northeast,Outdoor,New,23,2353.86
2025-07-02,Northeast,Beauty,Loyalty,7,616.9
2025-07-02,Southeast,Apparel,New,20,491.33
2025-07-02,Southeast,Electronics,Returning,8,472.97
2025-07-02,Southeast,Home,Loyalty,13,1444.99
2025-07-02,Southeast,Outdoor,New,9,677.87
2025-07-02,Southeast,Beauty,Returning,17,1024.11
2025-07-02,Midwest,Apparel,Returning,17,1374.81
2025-07-02,Midwest,Electronics,Returning,11,1195.71
2025-07-02,Midwest,Home,Loyalty,8,302.44
2025-07-02,Midwest,Outdoor,Loyalty,5,414.39
2025-07-02,Midwest,Beauty,New,15,477.34
2025-07-02,West,Apparel,Returning,26,858.51
2025-07-02,West,Electronics,Returning,7,766.45
2025-07-02,West,Home,Loyalty,10,357.91
2025-07-02,West,Outdoor,New,14,858.7
2025-07-02,West,Beauty,Returning,4,378.49
2025-07-03,Northeast,Apparel,Returning,9,839.42
2025-07-03,Northeast,Electronics,Returning,7,614.66
2025-07-03,Northeast,Home,New,8,496.68
2025-07-03,Northeast,Outdoor,New,25,2615.36
2025-07-03,Northeast,Beauty,New,17,837.27
2025-07-03,Southeast,Apparel,Loyalty,15,588.63
2025-07-03,Southeast,Electronics,Returning,19,458.5
2025-07-03,Southeast,Home,Returning,6,523.57
2025-07-03,Southeast,Outdoor,New,4,216.96
2025-07-03,Southeast,Beauty,New,17,1811.83
2025-07-03,Midwest,Apparel,Loyalty,13,1217.11
2025-07-03,Midwest,Electronics,Loyalty,16,973.99
2025-07-03,Midwest,Home,Loyalty,18,683.87
2025-07-03,Midwest,Outdoor,Returning,4,433.96
2025-07-03,Midwest,Beauty,New,6,365.97
2025-07-03,West,Apparel,Loyalty,17,631.79
2025-07-03,West,Electronics,New,25,2551.09
2025-07-03,West,Home,Returning,4,336.82
2025-07-03,West,Outdoor,Returning,11,248.15
2025-07-03,West,Beauty,Returning,23,635.7
2025-07-04,Northeast,Apparel,Returning,19,1210.55
2025-07-04,Northeast,Electronics,New,11,1060.99
2025-07-04,Northeast,Home,Loyalty,11,738.44
2025-07-04,Northeast,Outdoor,Returning,23,902.92
2025-07-04,Northeast,Beauty,Returning,7,672.07
2025-07-04,Southeast,Apparel,New,25,2498.96
2025-07-04,Southeast,Electronics,Loyalty,17,278.49
2025-07-04,Southeast,Home,New,24,453.5
2025-07-04,Southeast,Outdoor,Returning,16,1834.67
2025-07-04,Southeast,Beauty,New,7,576.2
2025-07-04,Midwest,Apparel,New,24,366.53
2025-07-04,Midwest,Electronics,New,7,167.39
2025-07-04,Midwest,Home,Loyalty,18,2040.85
2025-07-04,Midwest,Outdoor,Returning,23,2218.93
2025-07-04,Midwest,Beauty,Returning,9,417.69
2025-07-04,West,Apparel,New,19,374.19
2025-07-04,West,Electronics,Loyalty,19,2163.81
2025-07-04,West,Home,Returning,23,2686.09
2025-07-04,West,Outdoor,New,19,779.73
2025-07-04,West,Beauty,Loyalty,6,109.37
2025-07-05,Northeast,Apparel,Loyalty,9,1037.77
2025-07-05,Northeast,Electronics,Loyalty,25,2897.99
2025-07-05,Northeast,Home,Loyalty,4,309.88
2025-07-05,Northeast,Outdoor,Loyalty,17,815.83
2025-07-05,Northeast,Beauty,Returning,20,1286.81
2025-07-05,Southeast,Apparel,New,17,316.27
2025-07-05,Southeast,Electronics,Loyalty,5,161.44
2025-07-05,Southeast,Home,Returning,11,1087.24
2025-07-05,Southeast,Outdoor,New,16,1233.69
2025-07-05,Southeast,Beauty,Loyalty,11,721.7
2025-07-05,Midwest,Apparel,Returning,4,271.17
2025-07-05,Midwest,Electronics,Loyalty,13,1314.65
2025-07-05,Midwest,Home,Returning,5,548.05
2025-07-05,Midwest,Outdoor,Returning,4,414.65
2025-07-05,Midwest,Beauty,Loyalty,14,281.1
2025-07-05,West,Apparel,New,21,2478.54
2025-07-05,West,Electronics,Returning,15,284.03
2025-07-05,West,Home,New,15,341.2
2025-07-05,West,Outdoor,Loyalty,19,2067.16
2025-07-05,West,Beauty,Loyalty,13,1305.98
2025-07-06,Northeast,Apparel,New,6,332.77
2025-07-06,Northeast,Electronics,Returning,23,800.79
2025-07-06,Northeast,Home,Loyalty,15,1104.28
2025-07-06,Northeast,Outdoor,Loyalty,9,192.38
2025-07-06,Northeast,Beauty,Returning,16,520.22
2025-07-06,Southeast,Apparel,Loyalty,21,725.59
2025-07-06,Southeast,Electronics,Loyalty,13,1066.97
2025-07-06,Southeast,Home,New,10,1043.75
2025-07-06,Southeast,Outdoor,Returning,25,1527.69
2025-07-06,Southeast,Beauty,Returning,14,1120.51
2025-07-06,Midwest,Apparel,Loyalty,8,150.71
2025-07-06,Midwest,Electronics,Loyalty,18,760.12
2025-07-06,Midwest,Home,New,15,244.54
2025-07-06,Midwest,Outdoor,New,5,309.96
2025-07-06,Midwest,Beauty,New,5,90.74
2025-07-06,West,Apparel,Returning,15,890.05
2025-07-06,West,Electronics,Returning,7,670.34
2025-07-06,West,Home,Returning,13,1055.65
2025-07-06,West,Outdoor,Loyalty,21,987.29
2025-07-06,West,Beauty,Returning,8,454.95
2025-07-07,Northeast,Apparel,Loyalty,19,928.78
2025-07-07,Northeast,Electronics,New,23,382.02
2025-07-07,Northeast,Home,Loyalty,17,1011.18
2025-07-07,Northeast,Outdoor,New,8,252.93
2025-07-07,Northeast,Beauty,Returning,10,578.34
2025-07-07,Southeast,Apparel,Loyalty,5,290.43
2025-07-07,Southeast,Electronics,Returning,17,1403.75
2025-07-07,Southeast,Home,Loyalty,14,1549.38
2025-07-07,Southeast,Outdoor,Returning,23,2199.81
2025-07-07,Southeast,Beauty,Returning,10,250.75
2025-07-07,Midwest,Apparel,Loyalty,6,706.44
2025-07-07,Midwest,Electronics,Returning,25,2336.57
2025-07-07,Midwest,Home,Returning,20,1624.28
2025-07-07,Midwest,Outdoor,Loyalty,25,2234.49
2025-07-07,Midwest,Beauty,Returning,5,260.1
2025-07-07,West,Apparel,Returning,26,613.75
2025-07-07,West,Electronics,New,11,668.56
2025-07-07,West,Home,New,25,666.15
2025-07-07,West,Outdoor,Returning,5,533.3
2025-07-07,West,Beauty,Returning,19,1407.19
2025-07-08,Northeast,Apparel,Returning,25,2347.1
2025-07-08,Northeast,Electronics,Returning,15,701.86
2025-07-08,Northeast,Home,Returning,10,200.11
2025-07-08,Northeast,Outdoor,Returning,3,253.26
2025-07-08,Northeast,Beauty,Loyalty,7,815.38
2025-07-08,Southeast,Apparel,Returning,22,2352.12
2025-07-08,Southeast,Electronics,Returning,22,638.63
2025-07-08,Southeast,Home,Returning,19,1345.11
2025-07-08,Southeast,Outdoor,Loyalty,7,443.21
2025-07-08,Southeast,Beauty,Loyalty,20,836.56
2025-07-08,Midwest,Apparel,New,6,217.09
2025-07-08,Midwest,Electronics,New,4,369.28
2025-07-08,Midwest,Home,Returning,5,137.19
2025-07-08,Midwest,Outdoor,Returning,21,341.88
2025-07-08,Midwest,Beauty,New,10,1099.3
2025-07-08,West,Apparel,Returning,18,1322.95
2025-07-08,West,Electronics,New,7,824.77
2025-07-08,West,Home,Returning,25,1398.02
2025-07-08,West,Outdoor,Loyalty,13,1029.95
2025-07-08,West,Beauty,Loyalty,4,467.44
2025-07-09,Northeast,Apparel,Returning,7,690.42
2025-07-09,Northeast,Electronics,New,4,468.26
2025-07-09,Northeast,Home,Returning,11,515.78
2025-07-09,Northeast,Outdoor,Loyalty,26,671.19
2025-07-09,Northeast,Beauty,New,24,1217.24
2025-07-09,Southeast,Apparel,New,13,1310.49
2025-07-09,Southeast,Electronics,Returning,5,357.85
2025-07-09,Southeast,Home,New,12,1297.99
2025-07-09,Southeast,Outdoor,Returning,9,470.71
2025-07-09,Southeast,Beauty,Returning,25,2056.56
2025-07-09,Midwest,Apparel,New,10,809.77
2025-07-09,Midwest,Electronics,Returning,13,344.22
2025-07-09,Midwest,Home,New,13,1372.87
2025-07-09,Midwest,Outdoor,Returning,25,2971.81
2025-07-09,Midwest,Beauty,Returning,22,1881.28
2025-07-09,West,Apparel,Loyalty,20,1514.19
2025-07-09,West,Electronics,Loyalty,11,779.09
2025-07-09,West,Home,Loyalty,13,235.16
2025-07-09,West,Outdoor,Returning,26,2447.7
2025-07-09,West,Beauty,Returning,20,987.19
2025-07-10,Northeast,Apparel,Returning,26,2756.53
2025-07-10,Northeast,Electronics,Returning,20,1231.37
2025-07-10,Northeast,Home,New,21,1565.26
2025-07-10,Northeast,Outdoor,Returning,12,1120.51
2025-07-10,Northeast,Beauty,Returning,6,542.66
2025-07-10,Southeast,Apparel,Returning,16,1155.94
2025-07-10,Southeast,Electronics,Loyalty,24,1261.86
2025-07-10,Southeast,Home,Loyalty,20,2301.45
2025-07-10,Southeast,Outdoor,New,23,2264.94
2025-07-10,Southeast,Beauty,New,12,383.31
2025-07-10,Midwest,Apparel,New,16,498.99
2025-07-10,Midwest,Electronics,New,21,2354.72
2025-07-10,Midwest,Home,Loyalty,17,1484.12
2025-07-10,Midwest,Outdoor,Returning,7,302.58
2025-07-10,Midwest,Beauty,New,24,1399.37
2025-07-10,West,Apparel,Returning,23,2366.25
2025-07-10,West,Electronics,New,12,890.07
2025-07-10,West,Home,New,7,519.64
2025-07-10,West,Outdoor,Returning,14,426.04
2025-07-10,West,Beauty,Loyalty,23,1915.37
2025-07-11,Northeast,Apparel,Returning,10,966.59
2025-07-11,Northeast,Electronics,Loyalty,7,158.77
2025-07-11,Northeast,Home,Loyalty,22,1867.84
2025-07-11,Northeast,Outdoor,Returning,7,573.64
2025-07-11,Northeast,Beauty,Loyalty,15,1126.39
2025-07-11,Southeast,Apparel,Returning,21,667.04
2025-07-11,Southeast,Electronics,Loyalty,10,676.23
2025-07-11,Southeast,Home,New,4,318.13
2025-07-11,Southeast,Outdoor,New,3,123.94
2025-07-11,Southeast,Beauty,New,18,1439.84
2025-07-11,Midwest,Apparel,New,22,1260.2
2025-07-11,Midwest,Electronics,Loyalty,9,237.19
2025-07-11,Midwest,Home,Loyalty,17,1369.85
2025-07-11,Midwest,Outdoor,Returning,24,1821.3
2025-07-11,Midwest,Beauty,Loyalty,16,1526.16
2025-07-11,West,Apparel,New,22,2614.69
2025-07-11,West,Electronics,Returning,15,1628.66
2025-07-11,West,Home,Returning,19,1988.7
2025-07-11,West,Outdoor,Loyalty,18,1965.64
2025-07-11,West,Beauty,Loyalty,11,1036.11
2025-07-12,Northeast,Apparel,Returning,20,375.71
2025-07-12,Northeast,Electronics,Returning,17,1280.12
2025-07-12,Northeast,Home,New,12,1423.69
2025-07-12,Northeast,Outdoor,New,13,630.05
2025-07-12,Northeast,Beauty,New,17,283.52
2025-07-12,Southeast,Apparel,New,13,636.24
2025-07-12,Southeast,Electronics,Returning,6,162.95
2025-07-12,Southeast,Home,New,24,896.29
2025-07-12,Southeast,Outdoor,New,6,441.39
2025-07-12,Southeast,Beauty,Returning,15,1109.29
2025-07-12,Midwest,Apparel,Loyalty,24,1977.73
2025-07-12,Midwest,Electronics,Returning,5,309.63
2025-07-12,Midwest,Home,Loyalty,4,462.14
2025-07-12,Midwest,Outdoor,New,14,531.12
2025-07-12,Midwest,Beauty,Returning,9,965.63
2025-07-12,West,Apparel,Loyalty,12,1300.5
2025-07-12,West,Electronics,Loyalty,16,654.61
2025-07-12,West,Home,Returning,12,302.36
2025-07-12,West,Outdoor,Returning,11,753.92
2025-07-12,West,Beauty,Returning,19,589.09
2025-07-13,Northeast,Apparel,Loyalty,22,2455.51
2025-07-13,Northeast,Electronics,Loyalty,5,399.32
2025-07-13,Northeast,Home,New,19,1453.83
2025-07-13,Northeast,Outdoor,Loyalty,17,1634.32
2025-07-13,Northeast,Beauty,Loyalty,5,328.84
2025-07-13,Southeast,Apparel,New,11,540.98
2025-07-13,Southeast,Electronics,Loyalty,9,201.26
2025-07-13,Southeast,Home,Returning,15,978.41
2025-07-13,Southeast,Outdoor,New,9,572.95
2025-07-13,Southeast,Beauty,Loyalty,11,1127.99
2025-07-13,Midwest,Apparel,Loyalty,14,1476.71
2025-07-13,Midwest,Electronics,Returning,10,1141.08
2025-07-13,Midwest,Home,Returning,23,944.37
2025-07-13,Midwest,Outdoor,New,14,754.53
2025-07-13,Midwest,Beauty,New,25,377.47
2025-07-13,West,Apparel,Loyalty,5,430.64
2025-07-13,West,Electronics,Returning,24,2028.1
2025-07-13,West,Home,New,23,2510.94
2025-07-13,West,Outdoor,Loyalty,25,1288.93
2025-07-13,West,Beauty,Returning,7,703.29
2025-07-14,Northeast,Apparel,New,14,825.2
2025-07-14,Northeast,Electronics,Returning,26,2764.03
2025-07-14,Northeast,Home,Loyalty,15,949.82
2025-07-14,Northeast,Outdoor,Loyalty,15,777.73
2025-07-14,Northeast,Beauty,New,22,937.21
2025-07-14,Southeast,Apparel,Loyalty,20,1387.86
2025-07-14,Southeast,Electronics,New,24,802.1
2025-07-14,Southeast,Home,New,22,2036.54
2025-07-14,Southeast,Outdoor,Loyalty,11,1221.31
2025-07-14,Southeast,Beauty,Loyalty,18,1443.86
2025-07-14,Midwest,Apparel,New,26,722.21
2025-07-14,Midwest,Electronics,New,7,626.47
2025-07-14,Midwest,Home,Loyalty,4,117.96
2025-07-14,Midwest,Outdoor,New,5,117.22
2025-07-14,Midwest,Beauty,Loyalty,20,1338.51
2025-07-14,West,Apparel,New,10,748.11
2025-07-14,West,Electronics,New,10,1190.32
2025-07-14,West,Home,Loyalty,9,945.82
2025-07-14,West,Outdoor,Returning,14,546.25
2025-07-14,West,Beauty,New,10,748.59
2025-07-15,Northeast,Apparel,Loyalty,5,107.52
2025-07-15,Northeast,Electronics,Loyalty,21,2337.66
2025-07-15,Northeast,Home,Returning,7,735.92
2025-07-15,Northeast,Outdoor,Returning,19,1508.81
2025-07-15,Northeast,Beauty,Returning,5,572.43
2025-07-15,Southeast,Apparel,New,20,377.67
2025-07-15,Southeast,Electronics,Loyalty,14,735.25
2025-07-15,Southeast,Home,Loyalty,24,2505.12
2025-07-15,Southeast,Outdoor,Returning,20,2250.45
2025-07-15,Southeast,Beauty,New,7,670.02
2025-07-15,Midwest,Apparel,Returning,6,651.54
2025-07-15,Midwest,Electronics,Loyalty,14,1501.65
2025-07-15,Midwest,Home,New,16,1474.06
2025-07-15,Midwest,Outdoor,Loyalty,12,1101.05
2025-07-15,Midwest,Beauty,Returning,23,1673.74
2025-07-15,West,Apparel,New,15,1619.43
2025-07-15,West,Electronics,New,9,402.67
2025-07-15,West,Home,Loyalty,10,778.43
2025-07-15,West,Outdoor,Returning,17,823.92
2025-07-15,West,Beauty,Loyalty,8,864.82
2025-07-16,Northeast,Apparel,Loyalty,8,752
2025-07-16,Northeast,Electronics,Loyalty,5,370.8
2025-07-16,Northeast,Home,Returning,18,1979.65
2025-07-16,Northeast,Outdoor,Returning,25,1055.32
2025-07-16,Northeast,Beauty,Returning,12,1425.38
2025-07-16,Southeast,Apparel,New,22,357.62
2025-07-16,Southeast,Electronics,Returning,8,766.64
2025-07-16,Southeast,Home,Loyalty,16,434.07
2025-07-16,Southeast,Outdoor,New,21,1851.19
2025-07-16,Southeast,Beauty,Returning,24,729.09
2025-07-16,Midwest,Apparel,Loyalty,18,320.92
2025-07-16,Midwest,Electronics,Loyalty,10,1020.93
2025-07-16,Midwest,Home,Returning,10,736.22
2025-07-16,Midwest,Outdoor,Loyalty,22,720.04
2025-07-16,Midwest,Beauty,New,13,236.49
2025-07-16,West,Apparel,Loyalty,7,566.8
2025-07-16,West,Electronics,Returning,5,184.29
2025-07-16,West,Home,New,20,883.46
2025-07-16,West,Outdoor,Loyalty,9,230.32
2025-07-16,West,Beauty,New,9,845.1
2025-07-17,Northeast,Apparel,New,13,1099.45
2025-07-17,Northeast,Electronics,Loyalty,7,439.73
2025-07-17,Northeast,Home,Returning,15,1478.48
2025-07-17,Northeast,Outdoor,New,15,893.16
2025-07-17,Northeast,Beauty,Loyalty,9,679.68
2025-07-17,Southeast,Apparel,Loyalty,20,1293.33
2025-07-17,Southeast,Electronics,Returning,20,484.25
2025-07-17,Southeast,Home,Returning,9,947.45
2025-07-17,Southeast,Outdoor,New,14,833.75
2025-07-17,Southeast,Beauty,Loyalty,21,1289.73
2025-07-17,Midwest,Apparel,Returning,17,1729.08
2025-07-17,Midwest,Electronics,Loyalty,7,207.88
2025-07-17,Midwest,Home,Loyalty,20,1133.16
2025-07-17,Midwest,Outdoor,Loyalty,5,545.01
2025-07-17,Midwest,Beauty,Loyalty,11,806.58
2025-07-17,West,Apparel,Loyalty,5,212.78
2025-07-17,West,Electronics,Returning,11,886.28
2025-07-17,West,Home,Returning,13,1033.48
2025-07-17,West,Outdoor,New,18,675.57
2025-07-17,West,Beauty,Loyalty,25,2516.1
2025-07-18,Northeast,Apparel,Returning,10,761.99
2025-07-18,Northeast,Electronics,Returning,25,1674.94
2025-07-18,Northeast,Home,Returning,20,2054.53
2025-07-18,Northeast,Outdoor,Returning,26,991.4
2025-07-18,Northeast,Beauty,Returning,21,1565.74
2025-07-18,Southeast,Apparel,Returning,6,184.26
2025-07-18,Southeast,Electronics,Loyalty,13,1042.09
2025-07-18,Southeast,Home,Loyalty,13,1411.74
2025-07-18,Southeast,Outdoor,Returning,7,287.87
2025-07-18,Southeast,Beauty,New,7,562.84
2025-07-18,Midwest,Apparel,New,14,967.11
2025-07-18,Midwest,Electronics,Loyalty,25,2414.26
2025-07-18,Midwest,Home,Returning,14,1020.31
2025-07-18,Midwest,Outdoor,New,8,176.28
2025-07-18,Midwest,Beauty,Returning,7,519.74
2025-07-18,West,Apparel,Loyalty,10,1074.07
2025-07-18,West,Electronics,New,21,2187.28
2025-07-18,West,Home,Returning,5,316.12
2025-07-18,West,Outdoor,New,9,303.65
2025-07-18,West,Beauty,Loyalty,22,1900.94
2025-07-19,Northeast,Apparel,Returning,24,623.54
2025-07-19,Northeast,Electronics,Returning,17,1764.38
2025-07-19,Northeast,Home,Loyalty,13,198.88
2025-07-19,Northeast,Outdoor,Loyalty,15,1458.33
2025-07-19,Northeast,Beauty,Returning,14,771.22
2025-07-19,Southeast,Apparel,Returning,17,1813.46
2025-07-19,Southeast,Electronics,Returning,6,289.26
2025-07-19,Southeast,Home,Loyalty,10,706.36
2025-07-19,Southeast,Outdoor,New,16,1758.23
2025-07-19,Southeast,Beauty,Loyalty,23,1289.81
2025-07-19,Midwest,Apparel,Returning,24,1555.24
2025-07-19,Midwest,Electronics,Loyalty,10,881.97
2025-07-19,Midwest,Home,New,24,1672.78
2025-07-19,Midwest,Outdoor,Returning,18,1289.61
2025-07-19,Midwest,Beauty,Loyalty,13,1192.51
2025-07-19,West,Apparel,Loyalty,8,311.54
2025-07-19,West,Electronics,Returning,8,591.18
2025-07-19,West,Home,New,11,284.54
2025-07-19,West,Outdoor,Loyalty,25,2577.88
2025-07-19,West,Beauty,New,7,514.84
2025-07-20,Northeast,Apparel,Loyalty,19,1522.85
2025-07-20,Northeast,Electronics,Loyalty,17,530.11
2025-07-20,Northeast,Home,New,18,877.12
2025-07-20,Northeast,Outdoor,Returning,18,1965.61
2025-07-20,Northeast,Beauty,New,24,993.09
2025-07-20,Southeast,Apparel,Loyalty,17,1931.82
2025-07-20,Southeast,Electronics,New,18,2125.65
2025-07-20,Southeast,Home,New,11,418.5
2025-07-20,Southeast,Outdoor,Loyalty,26,2810.6
2025-07-20,Southeast,Beauty,Loyalty,15,1185.03
2025-07-20,Midwest,Apparel,Loyalty,9,244.27
2025-07-20,Midwest,Electronics,New,11,361.88
2025-07-20,Midwest,Home,Returning,25,918.96
2025-07-20,Midwest,Outdoor,Returning,24,1213.85
2025-07-20,Midwest,Beauty,Returning,21,1049.52
2025-07-20,West,Apparel,Returning,22,1731.06
2025-07-20,West,Electronics,New,17,848.38
2025-07-20,West,Home,Loyalty,6,436.33
2025-07-20,West,Outdoor,Loyalty,4,117.17
2025-07-20,West,Beauty,Returning,16,1109.72
2025-07-21,Northeast,Apparel,Returning,18,1582.95
2025-07-21,Northeast,Electronics,Loyalty,17,354.43
2025-07-21,Northeast,Home,New,4,366.69
2025-07-21,Northeast,Outdoor,New,12,368.07
2025-07-21,Northeast,Beauty,Loyalty,19,1638.31
2025-07-21,Southeast,Apparel,New,24,1752.96
2025-07-21,Southeast,Electronics,Returning,9,214.92
2025-07-21,Southeast,Home,New,5,446.84
2025-07-21,Southeast,Outdoor,Loyalty,17,390.26
